id_venta,fecha,producto,marca,categoria,precio,cantidad,garantia_meses,stock_dias,calificacion,canal,devolucion,total,opinion_usuario
852.0,2025-12-21,Router,Apple,computo,5262.13,4.0,15.0,94.0,1.0,marketplace,no,21048.52,Entrega rápida y producto original
853.0,2025-12-23,Tablet,Asus,redes,5326.8,2.0,18.0,98.0,3.0,,no,10653.6,Excelente atención técnica
854.0,2025-12-25,Audifonos,Xiaomi,perifericos,1690.65,3.0,20.0,73.0,5.0,marketplace,si,5071.95,Excelente atención técnica
855.0,2025-12-26,Monitor,Xiaomi,,6245.4,4.0,1.0,70.0,-3.0,web,no,24981.6,Excelente atención técnica
856.0,2025-12-28,SSD,Apple,computo,4485.12,4.0,,35.0,2.0,web,si,17940.48,Recibí un producto diferente
857.0,2025-12-30,Laptop,Samsung,moviles,1038.95,4.0,26.0,35.0,2.0,web,,4155.8,Excelente atención técnica
858.0,2025-12-31,Teclado,Asus,almacenamiento,5370.78,1.0,30.0,87.0,2.0,web,,5370.78,Excelente atención técnica
859.0,2026-01-02,Impresora,Asus,redes,845.66,2.0,21.0,97.0,3.0,marketplace,no,1691.32,Buena asesoría antes de comprar
860.0,2026-01-04,Router,Xiaomi,redes,4070.59,3.0,33.0,98.0,5.0,web,no,12211.77,Buena asesoría antes de comprar
861.0,2026-01-06,Router,,almacenamiento,1196.22,,18.0,43.0,1.0,marketplace,no,1196.22,Buen precio y garantía
862.0,2026-01-07,Impresora,Dell,perifericos,4727.84,2.0,2.0,94.0,5.0,,no,9455.68,Producto funcionando perfectamente
863.0,2026-01-09,Laptop,HP,almacenamiento,6493.09,"4,00",25.0,30.0,2.0,web,si,25972.36,Buen precio y garantía
864.0,2026-01-11,SSD,Dell,moviles,2949.04,4.0,22.0,118.0,-3.0,web,si,11796.16,Producto funcionando perfectamente
865.0, 2026-01-12 ,Impresora,Asus,almacenamiento,1956.57,1.0,23.0,"71,00",4.0,marketplace,si,1956.57,Buen precio y garantía
866.0,2026-01-14,Monitor,Lenovo,almacenamiento,4067.36,"4,00",21.0,86.0,"2,00",tienda,si,16269.44,Recibí un producto diferente
867.0,2026-01-16,Monitor,Samsung,,4645.35,-3.0,9.0,24.0,5.0,marketplace,si,,El producto presentó fallas
868.0,2026-01-17,Tablet,Lenovo,almacenamiento,4910.01,-1.0,"32,00",43.0,1.0,tienda,si,4910.01,Producto funcionando perfectamente
869.0,,Mouse,,computo,1454.58,4.0,29.0,61.0,4.0,web,si,5818.32,Entrega rápida y producto original
870.0,2026-01-21,SSD,Dell,redes,1204.31,2.0,,"9,00",3.0,tienda,no,2408.62,Buena asesoría antes de comprar
871.0,2026-01-23,SSD,Asus,moviles,5046.94,1.0,8.0,,5.0,marketplace,no,5046.94,Excelente atención técnica
872.0,,Monitor,Samsung,moviles,2808.75,3.0,12.0,81.0,2.0,web,si,8426.25,El pedido llegó incompleto
873.0,,Audifonos,Dell,redes,4612.11,2.0,20.0,"85,00",3.0,web,si,9224.22,Buena asesoría antes de comprar
874.0,,,Lenovo,perifericos,4471.88,4.0,19.0,86.0,1.0,,si,17887.52,Buena asesoría antes de comprar
875.0,2026-01-29,Teclado,Asus,almacenamiento,,2.0,20.0,15.0,3.0,marketplace,si,8458.18,El pedido llegó incompleto
876.0,,Audifonos,Dell,moviles,3186.55,3.0,25.0,"58,00",4.0,marketplace,,9559.65,El producto presentó fallas
877.0,2026-02-02,Monitor,HP,perifericos,1113.46,4.0,"34,00","-104,00",3.0,web,si,,Buena asesoría antes de comprar
878.0,2026-02-04,Router,Apple,moviles,6464.94,3.0,11.0,37.0,1.0,tienda,no,19394.82,Excelente atención técnica
879.0,2026-02-05,,Lenovo,almacenamiento,3748.91,2.0,13.0,14.0,3.0,marketplace,,7497.82,Buen precio y garantía
880.0,2026-02-07,Teclado,Logitech,moviles,4255.31,,3.0,89.0,,web,si,8510.62,Recibí un producto diferente
881.0,2026-02-09,Monitor,Logitech,computo,5471.14,3.0,"22,00",27.0,3.0,tienda,si,16413.42,Entrega rápida y producto original
882.0,2026-02-10,Celular,Dell,almacenamiento,651.24,2.0,24.0,34.0,3.0,tienda,no,1302.48,El pedido llegó incompleto
883.0,,SSD,Xiaomi,moviles,1194.34,3.0,21.0,37.0,5.0,web,no,3583.02,Entrega rápida y producto original
884.0,2026-02-14,,Logitech,computo,"3150,80",-2.0,20.0,11.0,2.0,tienda,no,6301.6,El producto presentó fallas
885.0,2026-02-15,Celular,HP,almacenamiento,1724.33,4.0,2.0,107.0,"3,00",web,no,6897.32,Recibí un producto diferente
886.0,2026-02-17,Monitor,Asus,perifericos,1746.45,,30.0,32.0,1.0,tienda,no,1746.45,Producto funcionando perfectamente
,2026-02-19,Teclado,Lenovo,computo,1171.08,4.0,"7,00",21.0,4.0,,no,,Demoraron en atender la garantía
,2026-02-21,Laptop,Lenovo,moviles,3913.16,1.0,3.0,88.0,5.0,marketplace,no,3913.16,Entrega rápida y producto original
889.0,2026-02-22,Tablet,Dell,moviles,3858.14,4.0,5.0,,4.0,web,si,15432.56,Buena asesoría antes de comprar
,2026-02-24,Celular,Asus,computo,5643.39,4.0,33.0,-42.0,4.0,web,si,-22573.56,El pedido llegó incompleto
891.0,2026-02-26,Router,hp,computo,3416.76,4.0,27.0,29.0,4.0,marketplace,si,13667.04,Producto funcionando perfectamente
892.0,2026-02-27,Celular,Samsung,moviles,,"2,00",9.0,27.0,1.0,tienda,si,9124.18,0
893.0,2026-03-01,Router,Asus,almacenamiento,2748.03,3.0,,14.0,5.0,web,no,8244.09,Buen precio y garantía
,2026-03-03,Router,Asus,computo,2460.73,2.0,21.0,"58,00",5.0,marketplace,no,4921.46,Entrega rápida y producto original
895.0,2026-03-05,Impresora,Apple,computo,5647.99,2.0,23.0,97.0,3.0,web,no,11295.98,Producto funcionando perfectamente
896.0,2026-03-06,SSD,Asus,computo,6453.45,2.0,14.0,99.0,1.0,tienda,no,12906.9,Recibí un producto diferente
897.0,2026-03-08,Teclado,Samsung,almacenamiento,248.17,2.0,13.0,55.0,2.0,tienda, SI ,496.34,Buena asesoría antes de comprar
898.0,2026-03-10,Teclado,Dell,redes,4275.72,"3,00",7.0,52.0,2.0,marketplace,si,-12827.16,Buena asesoría antes de comprar
899.0,2026-03-11,Laptop,lenovo,moviles,1666.46,2.0,,119.0,1.0,web,si,3332.92,Demoraron en atender la garantía
900.0,2026-03-13, CELULAR ,Xiaomi,computo,1579.99,4.0,21.0,,5.0,marketplace,no,"6319,96",Entrega rápida y producto original
901.0,2026-03-15,Laptop,Asus,almacenamiento,4193.72,-2.0,24.0,23.0,3.0,web, SI ,8387.44,Producto funcionando perfectamente
902.0,,Laptop,Samsung,computo,675.91,2.0,21.0,57.0,4.0,tienda,no,1351.82,Mala atención postventa
903.0,2026-03-18,Mouse,Lenovo,,6368.83,3.0,16.0,77.0,"4,00",tienda,no,19106.49,Buen precio y garantía
904.0,2026-03-20,Router,Asus,perifericos,"6371,59",1.0,4.0,,1.0,marketplace,si,6371.59,Entrega rápida y producto original
905.0,2026-03-22,Router,HP,almacenamiento,2152.22,"1,00","17,00",,5.0,web,si,2152.22,Demoraron en atender la garantía
906.0,2026-03-23,Audifonos,Xiaomi,perifericos,4366.24,3.0,,84.0,3.0,marketplace,no,13098.72,Excelente atención técnica
907.0,2026-03-25,Monitor,Asus,computo,616.4,3.0,31.0,,3.0,web,,1849.2,recibí un producto diferente
908.0,2026-03-27,Celular,Apple,redes,191.7,4.0,18.0,106.0,4.0,marketplace,no,766.8,
909.0,2026-03-28,Monitor,Apple,moviles,1350.77,-1.0,"3,00",42.0,4.0,marketplace,no,,Producto funcionando perfectamente
910.0,2026-03-30,Laptop,,almacenamiento,459.18,3.0,5.0,42.0,4.0,marketplace,si,1377.54,malo malo malo
911.0,2026-04-01,Mouse,Apple,perifericos,25.65,2.0,,85.0,"4,00",web,si,,Recibí un producto diferente
912.0,2026-04-02,Router,,computo,675.26,3.0,2.0,111.0,3.0,tienda,,2025.78,Producto funcionando perfectamente
913.0,2026-04-04,Router,Xiaomi,computo,74.0,4.0,17.0,58.0,5.0,web,si,296.0,Recibí un producto diferente
914.0,2026-04-06,,HP,almacenamiento,1617.58,4.0,20.0,34.0,3.0,web,si,6470.32,El pedido llegó incompleto
915.0,2026-04-08,SSD,HP,,4945.44,2.0,18.0,61.0,2.0,marketplace,no,9890.88,El producto presentó fallas
916.0,2026-04-09,Router,Lenovo,moviles,4993.04,4.0,5.0,,2.0,,si,19972.16,Demoraron en atender la garantía
917.0,2026-04-11,Celular,Samsung,perifericos,1333.59,4.0,,85.0,3.0,web,si,"5334,36",Buena asesoría antes de comprar
918.0,2026-04-13,,Apple,perifericos,1532.85,3.0,15.0,27.0,2.0,tienda,no,4598.55,Buena asesoría antes de comprar
919.0,2026-04-14,SSD,,redes,3530.95,1.0,26.0,,-3.0,web,no,3530.95,El producto presentó fallas
920.0,2026-04-16,Impresora,Xiaomi,,4604.74,3.0,-2.0,15.0,2.0,web,si,13814.22,Buen precio y garantía
921.0,2026-04-18,Impresora,Asus,perifericos,963.85,1.0,13.0,29.0,4.0,web,no,963.85,Excelente atención técnica
922.0,2026-04-20,Monitor,Samsung,redes,,2.0,22.0,72.0,2.0,marketplace,no,7690.28,Buena asesoría antes de comprar
923.0,2026-04-21,Tablet,Xiaomi,computo,351.64,3.0,9.0,34.0,3.0,marketplace,si,1054.92,
924.0,2026-04-23,Router,Samsung,almacenamiento,1327.82,1.0,-31.0,103.0,4.0,marketplace,si,1327.82,Buena asesoría antes de comprar
925.0,2026-04-25,SSD,HP,computo,1159.64,4.0,31.0,64.0,,web,no,4638.56,Demoraron en atender la garantía
926.0,2026-04-26,Mouse,Dell,moviles,1996.51,1.0,3.0,110.0,5.0,web,no,1996.51,El producto presentó fallas
927.0,2026-04-28,Celular,Asus,perifericos,4835.1,2.0,4.0,42.0,3.0,web,no,9670.2,
928.0,2026-04-30,Router,Apple,moviles,3333.07,1.0,34.0,99.0,3.0,marketplace,no,3333.07,excelente atención técnica
929.0,2026-05-01,Teclado,,almacenamiento,5193.2,3.0,15.0,7.0,4.0,tienda,si,15579.6,
930.0,2026-05-03,Laptop,Dell,computo,5663.95,3.0,27.0,25.0,1.0,web,no,16991.85,Mala atención postventa
931.0,,Monitor,Dell,almacenamiento,3838.05,3.0,,9.0,1.0,,si,11514.15,Buen precio y garantía
932.0,2026-05-07,Impresora,Dell,almacenamiento,4280.18,-2.0,31.0,111.0,3.0,web,no,8560.36,Producto funcionando perfectamente
933.0,2026-05-08,Laptop,,redes,124.25,3.0,5.0,47.0,4.0,marketplace,si,372.75,Recibí un producto diferente
934.0,2026-05-10,Teclado,Samsung,perifericos,5054.89,-2.0,31.0,109.0,"5,00",tienda,si,10109.78,El producto presentó fallas
935.0,2026-05-12,Laptop,Xiaomi,almacenamiento,1820.88,4.0,6.0,95.0,4.0,web,si,7283.52,Excelente atención técnica
936.0,2026-05-13,Laptop,,redes,4679.74,1.0,9.0,0.0,5.0,tienda,si,4679.74,Buen precio y garantía
937.0,2026-05-15,SSD,Logitech,redes,4493.15,1.0,20.0,25.0,4.0,marketplace,si,4493.15,Buen precio y garantía
938.0,2026-05-17,Impresora,Logitech,moviles,-720.7,1.0,1.0,27.0,5.0,marketplace,no,720.7,Buena asesoría antes de comprar
939.0,2026-05-19,Laptop,Apple,redes,4970.77,3.0,10.0,"56,00",2.0,tienda,si,14912.31,
940.0,2026-05-20,Tablet, APPLE ,redes,4285.2,3.0,30.0,18.0,5.0,marketplace,si,12855.6,Buen precio y garantía
941.0,2026-05-22,SSD,Dell,almacenamiento,3237.64,2.0,6.0,73.0,1.0,,no,6475.28,Entrega rápida y producto original
942.0,2026-05-24,Impresora,Logitech,computo,5584.83,4.0,0.0,101.0,"2,00",web,si,22339.32,Entrega rápida y producto original
943.0,2026-05-25,Mouse,Lenovo,computo,1607.86,4.0,24.0,10.0,4.0,,no,6431.44,Buen precio y garantía
944.0, 2026-05-27 ,Monitor,,computo,3390.57,1.0,26.0,68.0,5.0,tienda,no,3390.57,El pedido llegó incompleto
945.0,2026-05-29,Celular,Dell,redes,1336.64,3.0,26.0,21.0,3.0,marketplace,si,4009.92,Buena asesoría antes de comprar
946.0,2026-05-30,Mouse,Samsung,computo,4555.79,2.0,15.0,6.0,4.0,web,,9111.58,Buen precio y garantía
947.0,2026-06-01,SSD,Apple,almacenamiento,6266.4,1.0,22.0,15.0,3.0,web,si,6266.4,Producto funcionando perfectamente
948.0,2026-06-03,Laptop,Asus,redes,167.02,3.0,23.0,32.0,4.0,web,si,501.06, BUENA ASESORÍA ANTES DE COMPRAR 
949.0,,Audifonos,Logitech,perifericos,1804.19,-4.0,12.0,10.0,2.0,tienda,si,7216.76,Excelente atención técnica
950.0,2026-06-06,Audifonos,HP,redes,4375.61,4.0,6.0,43.0,3.0,tienda,si,17502.44,
951.0,2026-06-08,Monitor,Dell,moviles,4809.27,3.0,29.0,38.0,5.0,web,si,14427.81,El pedido llegó incompleto
952.0,2026-06-10,,HP,moviles,5793.97,3.0,36.0,38.0,2.0,tienda, SI ,17381.91,El pedido llegó incompleto
953.0,2026-06-11,SSD,Apple,redes,5263.09,,26.0,110.0,2.0,web,no,5263.09,Excelente atención técnica
954.0,2026-06-13,Tablet,Xiaomi,computo,5114.72,3.0,33.0,104.0,"2,00",tienda,no,15344.16,Producto funcionando perfectamente
955.0,2026-06-15,Router,HP,computo,5369.11,,8.0,71.0,4.0,,no,16107.33,Recibí un producto diferente
956.0,2026-06-16,Audifonos,Asus,perifericos,3090.23,"-1,00","11,00",56.0,"3,00",tienda,si,3090.23,
957.0,2026-06-18,Laptop,Apple,computo,3207.23,2.0,"18,00","65,00",1.0,marketplace,no,6414.46,Buen precio y garantía
958.0,2026-06-20,Tablet,Asus,perifericos,1087.37,1.0,23.0,28.0,1.0,tienda,no,1087.37,Producto funcionando perfectamente
959.0,2026-06-22,Tablet,Asus,perifericos,958.12,,29.0,88.0,2.0,web,no,958.12,El pedido llegó incompleto
960.0,2026-06-23,Laptop,Xiaomi,moviles,6235.68,1.0,5.0,43.0,5.0,web,no,6235.68,Excelente atención técnica
961.0,2026-06-25,,HP,perifericos,1093.87,4.0,11.0,47.0,1.0,web,si,4375.48,Buena asesoría antes de comprar
962.0,2026-06-27,Monitor,Asus,perifericos,1331.29,"4,00","0,00",29.0,-3.0,marketplace,no,5325.16,Buen precio y garantía
963.0,2026-06-28,Audifonos,Xiaomi,redes,1164.79,4.0,17.0,14.0,2.0,web,si,,Excelente atención técnica
964.0,2026-06-30,SSD,Samsung,almacenamiento,4259.37,1.0,33.0,83.0,1.0,web,no,4259.37,Demoraron en atender la garantía
965.0,2026-07-02,Mouse,Asus,redes,100.9,4.0,28.0,,2.0,tienda,no,403.6,buen precio y garantía
966.0,2026-07-04,Monitor,Xiaomi,almacenamiento,4642.44,2.0,3.0,30.0,3.0,web,si,9284.88,Entrega rápida y producto original
967.0,,Router,Logitech,moviles,5639.07,3.0,17.0,57.0,1.0,tienda,si,16917.21,Entrega rápida y producto original
,2026-07-07,SSD,Logitech,perifericos,2768.72,2.0,9.0,0.0,4.0,marketplace,no,5537.44,Producto funcionando perfectamente
969.0,2026-07-09,Teclado,Samsung,perifericos,3186.52,,9.0,5.0,3.0,marketplace,si,12746.08,Producto funcionando perfectamente
970.0,2026-07-10,Mouse,Apple,moviles,573.49,1.0,29.0,61.0,1.0,web,si,573.49,Excelente atención técnica
971.0,2026-07-12,Teclado,Logitech,computo,523.98,2.0,"24,00",102.0,1.0,tienda,no,-1047.96,Buen precio y garantía
972.0,2026-07-14,Teclado,Lenovo,moviles,5113.98,3.0,1.0,,5.0,web,no,15341.94,Entrega rápida y producto original
973.0,2026-07-15,Mouse,Dell,perifericos,4511.95,1.0,23.0,115.0,3.0,web,si,4511.95,Excelente atención técnica
974.0,2026-07-17,Router,Logitech,perifericos,4760.16,4.0,31.0,51.0,4.0,tienda,si,19040.64,Excelente atención técnica
975.0,,Router, LENOVO ,almacenamiento,4929.95,2.0,3.0,32.0,2.0,tienda,no,9859.9,Mala atención postventa
976.0,2026-07-21,,Xiaomi,redes,2422.95,4.0,34.0,72.0,4.0,tienda,si,9691.8,Excelente atención técnica
977.0,2026-07-22,Laptop,Samsung,moviles,4735.42,1.0,13.0,-114.0,5.0,tienda,si,4735.42,Excelente atención técnica
978.0,2026-07-24,Celular,Samsung,moviles,2681.74,1.0,27.0,58.0,3.0,marketplace,no,2681.74,Mala atención postventa
979.0,2026-07-26,Mouse,Lenovo,perifericos,220.82,3.0,,13.0,-3.0,marketplace,si,662.46,Buen precio y garantía
980.0,2026-07-27,Audifonos,Lenovo,redes,1343.4,3.0,8.0,87.0,4.0,web,si,,Producto funcionando perfectamente
981.0,2026-07-29,SSD,Lenovo,,2434.91,"1,00",,104.0,4.0,marketplace,si,2434.91,El pedido llegó incompleto
982.0,2026-07-31,Audifonos,Apple,redes,165.85,1.0,27.0,70.0,1.0,marketplace,no,165.85,Mala atención postventa
983.0,2026-08-02,Tablet,Xiaomi,perifericos,3352.56,1.0,15.0,5.0,2.0,web,si,3352.56, EXCELENTE ATENCIÓN TÉCNICA 
984.0,2026-08-03,Monitor,Dell,perifericos,3461.7,-4.0,4.0,16.0,4.0,web,si,13846.8,Entrega rápida y producto original
985.0,2026-08-05,Tablet,Samsung,perifericos,2217.81,3.0,23.0,115.0,1.0,marketplace,si,6653.43,El pedido llegó incompleto
986.0,2026-08-07,Router,Samsung,almacenamiento,4116.25,3.0,6.0,52.0,4.0,marketplace,no,12348.75,Buena asesoría antes de comprar
987.0,2026-08-08,Celular, LOGITECH ,computo,2318.68,3.0,28.0,83.0,5.0,tienda,si,6956.04,Buena asesoría antes de comprar
988.0,2026-08-10,Teclado,Xiaomi,moviles,"6078,67",2.0,32.0,62.0,2.0,web,no,12157.34,Entrega rápida y producto original
989.0,2026-08-12,Laptop,HP,moviles,6132.99,4.0,7.0,69.0,2.0,marketplace,,24531.96,Recibí un producto diferente
990.0,2026-08-13,Impresora,Apple,computo,3275.73,,36.0,88.0,5.0,web,si,3275.73,Mala atención postventa
,2026-08-15,,Logitech, MOVILES ,589.44,4.0,4.0,108.0,5.0,web,si,2357.76,Excelente atención técnica
992.0,2026-08-17,Audifonos,Apple,perifericos,1777.55,4.0,,35.0,4.0,tienda,si,7110.2,Buena asesoría antes de comprar
993.0,2026-08-19,Tablet,Dell,almacenamiento,4031.96,4.0,15.0,88.0,5.0,web,si,16127.84,Buena asesoría antes de comprar
994.0,2026-08-20,Audifonos,Asus,perifericos,2039.29,4.0,5.0,7.0,1.0,marketplace,si,8157.16,Excelente atención técnica
,2026-08-22,SSD,Logitech,redes,5291.05,3.0,32.0,63.0,3.0,web,si,15873.15,Producto funcionando perfectamente
996.0,2026-08-24,Celular,Samsung,almacenamiento,2814.24,3.0,13.0,32.0,1.0,marketplace,si,8442.72,Entrega rápida y producto original
997.0,2026-08-25,Laptop,Logitech,redes,2101.93,4.0,8.0,32.0,2.0,web,si,8407.72,Entrega rápida y producto original
998.0,2026-08-27,Audifonos,Dell,moviles,3987.22,1.0,5.0,98.0,3.0,marketplace,no,3987.22, BUEN PRECIO Y GARANTÍA 
999.0,2026-08-29,Mouse,Samsung, REDES ,4852.85,2.0,2.0,4.0,3.0,web,no,9705.7,Entrega rápida y producto original
,2026-08-31,Monitor,Xiaomi,perifericos,1584.95,3.0,15.0,95.0,,tienda,si,4754.85,El pedido llegó incompleto
522.0,2024-06-07,Router,Asus,perifericos,,4.0,15.0,3.0,2.0,marketplace,si,137.92,Producto funcionando perfectamente
738.0,2025-06-10,Laptop,Samsung,almacenamiento,-2097.5,4.0,25.0,104.0,2.0,tienda,no,8390.0,Buena asesoría antes de comprar
741.0,2025-06-15,Router,Dell,almacenamiento,734.64,3.0,21.0,95.0,2.0,tienda,no,2203.92,Demoraron en atender la garantía
661.0,,Monitor,Xiaomi,perifericos,2546.48,3.0,11.0,79.0,3.0,web,no,7639.44,El pedido llegó incompleto
412.0,2023-12-02,,HP,redes,,2.0,3.0,39.0,5.0,web,no,"3019,54",Producto funcionando perfectamente
679.0,,Teclado,HP,redes,"168,14",3.0,15.0,102.0,3.0,marketplace,si,504.42,Demoraron en atender la garantía
,2024-12-03,Audifonos,Asus,,679.41,1.0,23.0,105.0,2.0,,si,679.41,Buena asesoría antes de comprar
514.0,2024-05-24,SSD,Samsung,almacenamiento,4763.78,1.0,30.0,47.0,4.0,marketplace,si,4763.78,El pedido llegó incompleto
860.0,2026-01-04,Router,Xiaomi,redes,4070.59,3.0,33.0,98.0,5.0,web,no,12211.77,El pedido llegó incompleto
137.0,2022-08-20,Router,Logitech,computo,4464.44,1.0,31.0,23.0,2.0,tienda,si,,Entrega rápida y producto original
812.0,2025-10-14,Teclado,Samsung,redes,6171.88,2.0,10.0,41.0,,marketplace,no,12343.76,Excelente atención técnica
77.0,2022-05-10,Tablet,Apple,almacenamiento,1558.92,3.0,1.0,93.0,4.0,marketplace,no,4676.76,Buen precio y garantía
637.0,2024-12-20,Monitor,Lenovo,moviles,3781.18,3.0,32.0,85.0,1.0,web,si,11343.54,Excelente atención técnica
974.0,2026-07-17,Router,Logitech,perifericos,4760.16,4.0,31.0,51.0,4.0,tienda,si,19040.64,Buena asesoría antes de comprar
939.0,2026-05-19,Laptop,Apple,redes,4970.77,3.0,10.0,56.0,2.0,tienda,si,14912.31,Excelente atención técnica
900.0,2026-03-13, CELULAR ,Xiaomi,computo,1579.99,4.0,21.0,,5.0,marketplace,no,6319.96,
,2023-04-23,Router,Logitech,almacenamiento,6353.39,4.0,,2.0,3.0,tienda,,25413.56,Entrega rápida y producto original
884.0,2026-02-14,,Logitech,computo,3150.8,-2.0,20.0,11.0,2.0,tienda,no,6301.6,El pedido llegó incompleto
762.0,2025-07-21,Teclado,HP,redes,1277.06,3.0,29.0,-23.0,2.0,,,-3831.18,Producto funcionando perfectamente
320.0,2023-06-28,Router,Logitech,computo,4053.61,4.0,5.0,37.0,4.0,tienda,si,16214.44,Producto funcionando perfectamente
